date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:23:25	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:22%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/flavorful-tales-a-journey-through-global-kitchens/%26description%3DFlavorful%20Tales%3A%20A%20Journey%20Through%20Global%20Kitchens%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/8236d0c871%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/flavorful-tales-a-journey-throug/8236d0c871%d9%8a.1fa.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/flavorful-tales-a-journey-through-global-kitchens/%26description=Flavorful%20Tales%3A%20A%20Journey%20Through%20Global%20Kitchens%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/8236d0c871%d9%8a.jpg)
01:23:26	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:22%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/flavorful-tales-a-journey-through-global-kitchens/%26description%3DFlavorful%20Tales%3A%20A%20Journey%20Through%20Global%20Kitchens%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/8236d0c871%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/flavorful-tales-a-journey-through-global-ki/8236d0c871%d9%8a.1f9.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/flavorful-tales-a-journey-through-global-kitchens/%26description=Flavorful%20Tales%3A%20A%20Journey%20Through%20Global%20Kitchens%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/8236d0c871%d9%8a.jpg)
01:23:27	2347/2347	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:25%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/home-kitchen-chronicles-easy-recipes-for-everyday-joy/%26description%3DHome%20Kitchen%20Chronicles%3A%20Easy%20Recipes%20for%20Everyday%20Joy%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/6c1fe8be0ca.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/home-kitchen-chronicles-easy-rec/6c1fe8be0ca.1fc.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/home-kitchen-chronicles-easy-recipes-for-everyday-joy/%26description=Home%20Kitchen%20Chronicles%3A%20Easy%20Recipes%20for%20Everyday%20Joy%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/6c1fe8be0ca.jpg)
01:23:27	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:24%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/home-kitchen-chronicles-easy-recipes-for-everyday-joy/%26description%3DHome%20Kitchen%20Chronicles%3A%20Easy%20Recipes%20for%20Everyday%20Joy%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/6c1fe8be0ca.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/home-kitchen-chronicles-easy-recipes-for-ev/6c1fe8be0ca.1fb.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/home-kitchen-chronicles-easy-recipes-for-everyday-joy/%26description=Home%20Kitchen%20Chronicles%3A%20Easy%20Recipes%20for%20Everyday%20Joy%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/6c1fe8be0ca.jpg)
01:23:27	2347/2347	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:26%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/simple-eats-elevating-home-cooking-with-everyday-ingredients/%26description%3DSimple%20Eats%3A%20Elevating%20Home%20Cooking%20with%20Everyday%20Ingredients%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/265d103d32%d8%b4%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/simple-eats-elevating-home-cooking-with-ev/265d103d32%d8%b4%d9%8a.1fd.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/simple-eats-elevating-home-cooking-with-everyday-ingredients/%26description=Simple%20Eats%3A%20Elevating%20Home%20Cooking%20with%20Everyday%20Ingredients%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/265d103d32%d8%b4%d9%8a.jpg)
01:23:27	319342/319342	---MCZ	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:23:21%20GMT	https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/%26description=Game%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/indexafff.html	(from https://pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/&description=Game%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory&media=http://localhost:8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg)
01:23:29	1372/1372	---M--	200	added ('OK')	image/gif	etag:%2255c-5d0dca9a37e40%22	http://localhost:8080/blogs/wp-admin/images/loading.gif	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-admin/images/loading.gif	(from http://localhost:8080/blogs/wp-admin/css/forms.min.css?ver=6.4.2)
01:23:29	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-5a624e1454500%22	http://localhost:8080/blogs/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-admin/images/w-logo-blue7a53.png	(from http://localhost:8080/blogs/wp-admin/css/login.min.css?ver=6.4.2)
01:23:29	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:26%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/simple-eats-elevating-home-cooking-with-everyday-ingredients/%26description%3DSimple%20Eats%3A%20Elevating%20Home%20Cooking%20with%20Everyday%20Ingredients%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/265d103d32%d8%b4%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/simple-eats-elevating-home-cook/265d103d32%d8%b4%d9%8a.1fe.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/simple-eats-elevating-home-cooking-with-everyday-ingredients/%26description=Simple%20Eats%3A%20Elevating%20Home%20Cooking%20with%20Everyday%20Ingredients%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/265d103d32%d8%b4%d9%8a.jpg)
01:23:30	1521/1521	---M--	200	added ('OK')	image/svg+xml	etag:%225f1-51300c013bcc0%22	http://localhost:8080/blogs/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-admin/images/wordpress-logo7d6b.svg	(from http://localhost:8080/blogs/wp-admin/css/login.min.css?ver=6.4.2)
01:23:31	2347/2347	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:29%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/savoring-the-fusion-of-culture-and-cuisine/%26description%3DSavoring%20the%20Fusion%20of%20Culture%20and%20Cuisine%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/2120b1b8f2%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/savoring-the-fusion-of-culture-and-cuisine//2120b1b8f2%d9%8a.202.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/savoring-the-fusion-of-culture-and-cuisine/%26description=Savoring%20the%20Fusion%20of%20Culture%20and%20Cuisine%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/2120b1b8f2%d9%8a.jpg)
01:23:33	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:31%20GMT	http://localhost:8080/blogs/cart/?remove_item=7647966b7343c29048673252e490f736&_wpnonce=d0672606e1&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index0a94.html	(from http://localhost:8080/blogs/cart/?remove_item=7647966b7343c29048673252e490f736&_wpnonce=d0672606e1)
01:23:35	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:33%20GMT	http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=eee25aaee8&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index74ef.html	(from http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=eee25aaee8)
01:23:37	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:30%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/savoring-the-fusion-of-culture-and-cuisine/%26description%3DSavoring%20the%20Fusion%20of%20Culture%20and%20Cuisine%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/2120b1b8f2%d9%8a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/savoring-the-fusion-of-culture-a/2120b1b8f2%d9%8a.203.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/savoring-the-fusion-of-culture-and-cuisine/%26description=Savoring%20the%20Fusion%20of%20Culture%20and%20Cuisine%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/2120b1b8f2%d9%8a.jpg)
01:23:38	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:31%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/the-art-of-culinary-exploration-a-gastronomic-journey-through-time-and-taste/%26description%3DThe%20Art%20of%20Culinary%20Exploration%3A%20A%20Gastronomic%20Journey%20Through%20Time%20and%20Taste%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/b1d0cd2166d.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/the-art-of-culinary-exploration-/b1d0cd2166d.205.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/the-art-of-culinary-exploration-a-gastronomic-journey-through-time-and-taste/%26description=The%20Art%20of%20Culinary%20Exploration%3A%20A%20Gastronomic%20Journey%20Through%20Time%20and%20Taste%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/b1d0cd2166d.jpg)
01:23:38	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:36%20GMT	http://localhost:8080/blogs/cart/?remove_item=fe9fc289c3ff0af142b6d3bead98a923&_wpnonce=f913f96244&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexa96b.html	(from http://localhost:8080/blogs/cart/?remove_item=fe9fc289c3ff0af142b6d3bead98a923&_wpnonce=f913f96244)
01:23:38	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:31%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/the-art-of-culinary-exploration-a-gastronomic-journey-through-time-and-taste/%26description%3DThe%20Art%20of%20Culinary%20Exploration%3A%20A%20Gastronomic%20Journey%20Through%20Time%20and%20Taste%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/b1d0cd2166d.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/the-art-of-culinary-exploration-a-gastronom/b1d0cd2166d.204.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/the-art-of-culinary-exploration-a-gastronomic-journey-through-time-and-taste/%26description=The%20Art%20of%20Culinary%20Exploration%3A%20A%20Gastronomic%20Journey%20Through%20Time%20and%20Taste%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/b1d0cd2166d.jpg)
01:23:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:38%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=75&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/indexae85.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=75)
01:23:41	746/746	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/product/sunglasses/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/sunglasses/feed/index.html	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:42	9325/9325	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:23:38%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/product/62	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/product/62.json	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jan%202024%2023:23:42%20GMT	http://localhost:8080/blogs/?p=62	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/index5c36.html	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:45	2283/2283	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:23:42%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fsunglasses%2F	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embedfff8.json	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:50	2429/2429	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20Jan%202024%2023:23:46%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fsunglasses%2F&format=xml	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embeddfe3	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:51	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:23:38%20GMT	http://localhost:8080/blogs/cart/?remove_item=d09bf41544a3365a46c9077ebb5e35c3&_wpnonce=8f1a8f631b	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexa401.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=75)
01:23:53	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:51%20GMT	http://localhost:8080/blogs/product/sunglasses/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/sunglasses/indexa52e.html	(from http://localhost:8080/blogs/product/sunglasses/)
01:23:53	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:23:51%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=62&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/indexff4e.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=62)
01:23:57	737/737	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/product/t-shirt/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/t-shirt/feed/index.html	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jan%202024%2023:23:57%20GMT	http://localhost:8080/blogs/?p=47	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/indexcb30.html	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:00	9273/9273	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:23:53%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/product/47	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/product/47.json	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:00	2268/2268	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:23:56%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Ft-shirt%2F	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embed1449.json	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:00	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:23:51%20GMT	http://localhost:8080/blogs/cart/?remove_item=44f683a84163b3523afe57c2e008bc8c&_wpnonce=8091d92f43	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index1d84.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=62)
01:24:02	2414/2414	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20Jan%202024%2023:24:00%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Ft-shirt%2F&format=xml	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embed53d1	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:06	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:04%20GMT	http://localhost:8080/blogs/product/t-shirt/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/t-shirt/indexa52e.html	(from http://localhost:8080/blogs/product/t-shirt/)
01:24:10	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:06%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=47&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/index19d3.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=47)
01:24:11	9457/9457	---MC-	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:24:07%20GMT	http://localhost:8080/blogs/wp-json/wp/v2/product/44	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/wp/v2/product/44.json	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:10%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=83&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/index4691.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=83)
01:24:17	758/758	---M--	200	added ('OK')	application/rss+xml	etag:%22d31f5f186db055384ac05b1c6641226f%22	http://localhost:8080/blogs/product/v-neck-t-shirt/feed/	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/v-neck-t-shirt/feed/index.html	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:19	2305/2305	---M--	200	added ('OK')	application/json	date:Fri,%2012%20Jan%202024%2023:24:12%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fv-neck-t-shirt%2F	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embed69b2.json	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2012%20Jan%202024%2023:24:17%20GMT	http://localhost:8080/blogs/?p=44	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/index49b1.html	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:23	2451/2451	---M--	200	added ('OK')	text/xml	date:Fri,%2012%20Jan%202024%2023:24:19%20GMT	http://localhost:8080/blogs/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8080%2Fblogs%2Fproduct%2Fv-neck-t-shirt%2F&format=xml	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/wp-json/oembed/1.0/embed8599	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:23	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:06%20GMT	http://localhost:8080/blogs/cart/?remove_item=67c6a1e7ce56d3d6fa748ab6d9af3fd7&_wpnonce=2d706fa9e1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index77f3.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=47)
01:24:23	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:07%20GMT	http://localhost:8080/blogs/cart/?remove_item=fe9fc289c3ff0af142b6d3bead98a923&_wpnonce=90cf5fa58e	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexa79a.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=83)
01:24:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:23%20GMT	http://localhost:8080/blogs/product/v-neck-t-shirt/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/product/v-neck-t-shirt/indexa52e.html	(from http://localhost:8080/blogs/product/v-neck-t-shirt/)
01:24:28	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:25%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=44&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/index009c.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=44)
01:24:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:28%20GMT	http://localhost:8080/blogs/shop/page/2/?add-to-cart=89&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/2/index277d.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=89)
01:24:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:24:28%20GMT	http://localhost:8080/blogs/shop/page/1/?random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexa52e.html	(from http://localhost:8080/blogs/shop/page/1/)
01:24:43	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:25%20GMT	http://localhost:8080/blogs/cart/?remove_item=f7177163c833dff4b38fc8d2872f1ec6&_wpnonce=276e4cf88e	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index8660.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=44)
01:24:49	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:28%20GMT	http://localhost:8080/blogs/cart/?remove_item=7647966b7343c29048673252e490f736&_wpnonce=70fdfd956c	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index2394.html	(from http://localhost:8080/blogs/shop/page/2/?add-to-cart=89)
01:24:55	122272/122272	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:33%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=73	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index18c1.html	(from http://localhost:8080/blogs/shop/page/1/)
01:24:55	122279/122279	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:33%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=48	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index4684.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:02	122349/122349	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:44%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=85	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index4b40.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:06	122265/122265	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:50%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=58	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index0a69.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:13	122258/122258	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:55%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=60	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index7054.html	(from http://localhost:8080/blogs/shop/page/1/)
